"city","year","grid_id","grid_x","grid_y","retail_records","occupied_count","vacant_count","unknown_count","known_occupation_count","vacancy_rate"
"Birmingham",2016,"Birmingham_407750_283750",407750,283750,2,0,0,2,0,NA
"Birmingham",2019,"Birmingham_407750_283750",407750,283750,2,2,0,0,2,0
"Birmingham",2022,"Birmingham_407750_283750",407750,283750,2,2,0,0,2,0
"Birmingham",2025,"Birmingham_407750_283750",407750,283750,2,2,0,0,2,0
"Birmingham",2016,"Birmingham_408250_283750",408250,283750,83,53,1,29,54,0.0185185185185185
"Birmingham",2019,"Birmingham_408250_283750",408250,283750,75,65,2,8,67,0.0298507462686567
"Birmingham",2022,"Birmingham_408250_283750",408250,283750,81,60,2,19,62,0.032258064516129
"Birmingham",2025,"Birmingham_408250_283750",408250,283750,73,35,0,38,35,0
"Birmingham",2016,"Birmingham_408500_283750",408500,283750,15,9,1,5,10,0.1
"Birmingham",2019,"Birmingham_408500_283750",408500,283750,16,16,0,0,16,0
"Birmingham",2022,"Birmingham_408500_283750",408500,283750,19,17,0,2,17,0
"Birmingham",2025,"Birmingham_408500_283750",408500,283750,18,7,0,11,7,0
"Birmingham",2016,"Birmingham_409000_283750",409000,283750,89,64,0,25,64,0
"Birmingham",2019,"Birmingham_409000_283750",409000,283750,81,70,2,9,72,0.0277777777777778
"Birmingham",2022,"Birmingham_409000_283750",409000,283750,86,65,3,18,68,0.0441176470588235
"Birmingham",2025,"Birmingham_409000_283750",409000,283750,94,45,0,49,45,0
"Birmingham",2016,"Birmingham_409250_283750",409250,283750,23,12,5,6,17,0.294117647058824
"Birmingham",2019,"Birmingham_409250_283750",409250,283750,29,25,0,4,25,0
"Birmingham",2022,"Birmingham_409250_283750",409250,283750,29,24,1,4,25,0.04
"Birmingham",2025,"Birmingham_409250_283750",409250,283750,28,19,1,8,20,0.05
"Birmingham",2016,"Birmingham_409500_283750",409500,283750,1,0,0,1,0,NA
"Birmingham",2019,"Birmingham_409500_283750",409500,283750,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_409500_283750",409500,283750,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_409500_283750",409500,283750,1,0,0,1,0,NA
"Birmingham",2016,"Birmingham_410000_283750",410000,283750,9,5,0,4,5,0
"Birmingham",2019,"Birmingham_410000_283750",410000,283750,7,6,0,1,6,0
"Birmingham",2022,"Birmingham_410000_283750",410000,283750,9,8,0,1,8,0
"Birmingham",2025,"Birmingham_410000_283750",410000,283750,8,4,0,4,4,0
"Birmingham",2016,"Birmingham_410250_283750",410250,283750,11,7,0,4,7,0
"Birmingham",2019,"Birmingham_410250_283750",410250,283750,9,8,1,0,9,0.111111111111111
"Birmingham",2022,"Birmingham_410250_283750",410250,283750,10,8,1,1,9,0.111111111111111
"Birmingham",2025,"Birmingham_410250_283750",410250,283750,9,4,0,5,4,0
"Birmingham",2016,"Birmingham_410500_283750",410500,283750,14,6,0,8,6,0
"Birmingham",2019,"Birmingham_410500_283750",410500,283750,11,10,1,0,11,0.0909090909090909
"Birmingham",2022,"Birmingham_410500_283750",410500,283750,11,9,1,1,10,0.1
"Birmingham",2025,"Birmingham_410500_283750",410500,283750,12,5,0,7,5,0
"Birmingham",2016,"Birmingham_410750_283750",410750,283750,13,9,0,4,9,0
"Birmingham",2019,"Birmingham_410750_283750",410750,283750,13,11,0,2,11,0
"Birmingham",2022,"Birmingham_410750_283750",410750,283750,13,10,1,2,11,0.0909090909090909
"Birmingham",2025,"Birmingham_410750_283750",410750,283750,11,9,1,1,10,0.1
"Birmingham",2016,"Birmingham_411000_283750",411000,283750,17,6,0,11,6,0
"Birmingham",2019,"Birmingham_411000_283750",411000,283750,13,11,0,2,11,0
"Birmingham",2022,"Birmingham_411000_283750",411000,283750,13,11,1,1,12,0.0833333333333333
"Birmingham",2025,"Birmingham_411000_283750",411000,283750,14,8,0,6,8,0
"Birmingham",2016,"Birmingham_411250_283750",411250,283750,6,3,0,3,3,0
"Birmingham",2019,"Birmingham_411250_283750",411250,283750,5,4,0,1,4,0
"Birmingham",2022,"Birmingham_411250_283750",411250,283750,5,4,0,1,4,0
"Birmingham",2025,"Birmingham_411250_283750",411250,283750,6,1,0,5,1,0
"Birmingham",2016,"Birmingham_411500_283750",411500,283750,1,0,0,1,0,NA
"Birmingham",2019,"Birmingham_411500_283750",411500,283750,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_411500_283750",411500,283750,2,1,1,0,2,0.5
"Birmingham",2016,"Birmingham_411750_283750",411750,283750,4,3,0,1,3,0
"Birmingham",2019,"Birmingham_411750_283750",411750,283750,4,4,0,0,4,0
"Birmingham",2022,"Birmingham_411750_283750",411750,283750,4,4,0,0,4,0
"Birmingham",2025,"Birmingham_411750_283750",411750,283750,3,3,0,0,3,0
"Birmingham",2016,"Birmingham_412250_283750",412250,283750,30,21,1,8,22,0.0454545454545455
"Birmingham",2019,"Birmingham_412250_283750",412250,283750,27,25,1,1,26,0.0384615384615385
"Birmingham",2022,"Birmingham_412250_283750",412250,283750,27,24,0,3,24,0
"Birmingham",2025,"Birmingham_412250_283750",412250,283750,27,13,0,14,13,0
"Birmingham",2016,"Birmingham_412500_283750",412500,283750,1,1,0,0,1,0
"Birmingham",2019,"Birmingham_412500_283750",412500,283750,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_412500_283750",412500,283750,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_412500_283750",412500,283750,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_412750_283750",412750,283750,1,1,0,0,1,0
"Birmingham",2019,"Birmingham_412750_283750",412750,283750,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_412750_283750",412750,283750,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_412750_283750",412750,283750,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_413000_283750",413000,283750,9,6,0,3,6,0
"Birmingham",2019,"Birmingham_413000_283750",413000,283750,8,7,0,1,7,0
"Birmingham",2022,"Birmingham_413000_283750",413000,283750,8,7,0,1,7,0
"Birmingham",2025,"Birmingham_413000_283750",413000,283750,8,7,0,1,7,0
"Birmingham",2016,"Birmingham_414500_283750",414500,283750,7,5,0,2,5,0
"Birmingham",2019,"Birmingham_414500_283750",414500,283750,6,5,1,0,6,0.166666666666667
"Birmingham",2022,"Birmingham_414500_283750",414500,283750,8,7,0,1,7,0
"Birmingham",2025,"Birmingham_414500_283750",414500,283750,7,4,0,3,4,0
"Birmingham",2016,"Birmingham_414750_283750",414750,283750,39,17,3,19,20,0.15
"Birmingham",2019,"Birmingham_414750_283750",414750,283750,39,34,2,3,36,0.0555555555555556
"Birmingham",2022,"Birmingham_414750_283750",414750,283750,41,36,1,4,37,0.027027027027027
"Birmingham",2025,"Birmingham_414750_283750",414750,283750,38,16,0,22,16,0
"Birmingham",2016,"Birmingham_415000_283750",415000,283750,48,27,3,18,30,0.1
"Birmingham",2019,"Birmingham_415000_283750",415000,283750,45,40,3,2,43,0.0697674418604651
"Birmingham",2022,"Birmingham_415000_283750",415000,283750,51,40,4,7,44,0.0909090909090909
"Birmingham",2025,"Birmingham_415000_283750",415000,283750,47,16,0,31,16,0
"Birmingham",2016,"Birmingham_415500_283750",415500,283750,14,10,1,3,11,0.0909090909090909
"Birmingham",2019,"Birmingham_415500_283750",415500,283750,13,12,0,1,12,0
"Birmingham",2022,"Birmingham_415500_283750",415500,283750,13,11,0,2,11,0
"Birmingham",2025,"Birmingham_415500_283750",415500,283750,12,7,0,5,7,0
"Birmingham",2016,"Birmingham_416000_283750",416000,283750,3,1,1,1,2,0.5
"Birmingham",2019,"Birmingham_416000_283750",416000,283750,3,2,0,1,2,0
"Birmingham",2022,"Birmingham_416000_283750",416000,283750,1,0,0,1,0,NA
"Birmingham",2016,"Birmingham_399750_284000",399750,284000,2,2,0,0,2,0
"Birmingham",2019,"Birmingham_399750_284000",399750,284000,2,2,0,0,2,0
"Birmingham",2022,"Birmingham_399750_284000",399750,284000,2,2,0,0,2,0
"Birmingham",2025,"Birmingham_399750_284000",399750,284000,2,0,0,2,0,NA
"Birmingham",2022,"Birmingham_400250_284000",400250,284000,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_401500_284000",401500,284000,1,1,0,0,1,0
"Birmingham",2019,"Birmingham_401500_284000",401500,284000,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_401500_284000",401500,284000,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_401500_284000",401500,284000,1,0,0,1,0,NA
"Birmingham",2016,"Birmingham_401750_284000",401750,284000,1,0,0,1,0,NA
"Birmingham",2019,"Birmingham_401750_284000",401750,284000,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_401750_284000",401750,284000,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_401750_284000",401750,284000,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_402250_284000",402250,284000,14,8,0,6,8,0
"Birmingham",2019,"Birmingham_402250_284000",402250,284000,10,8,0,2,8,0
"Birmingham",2022,"Birmingham_402250_284000",402250,284000,11,9,0,2,9,0
"Birmingham",2025,"Birmingham_402250_284000",402250,284000,9,4,0,5,4,0
"Birmingham",2016,"Birmingham_402500_284000",402500,284000,4,2,1,1,3,0.333333333333333
"Birmingham",2019,"Birmingham_402500_284000",402500,284000,3,3,0,0,3,0
"Birmingham",2022,"Birmingham_402500_284000",402500,284000,3,3,0,0,3,0
"Birmingham",2025,"Birmingham_402500_284000",402500,284000,2,1,0,1,1,0
"Birmingham",2016,"Birmingham_403500_284000",403500,284000,1,1,0,0,1,0
"Birmingham",2019,"Birmingham_403500_284000",403500,284000,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_403500_284000",403500,284000,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_403500_284000",403500,284000,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_406250_284000",406250,284000,1,0,0,1,0,NA
"Birmingham",2019,"Birmingham_406250_284000",406250,284000,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_406250_284000",406250,284000,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_406250_284000",406250,284000,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_407000_284000",407000,284000,1,0,0,1,0,NA
"Birmingham",2016,"Birmingham_407250_284000",407250,284000,11,5,2,4,7,0.285714285714286
"Birmingham",2019,"Birmingham_407250_284000",407250,284000,7,6,0,1,6,0
"Birmingham",2022,"Birmingham_407250_284000",407250,284000,7,6,0,1,6,0
"Birmingham",2025,"Birmingham_407250_284000",407250,284000,7,4,0,3,4,0
"Birmingham",2016,"Birmingham_407500_284000",407500,284000,5,2,2,1,4,0.5
"Birmingham",2019,"Birmingham_407500_284000",407500,284000,4,4,0,0,4,0
"Birmingham",2022,"Birmingham_407500_284000",407500,284000,4,3,0,1,3,0
"Birmingham",2025,"Birmingham_407500_284000",407500,284000,2,0,1,1,1,1
"Birmingham",2016,"Birmingham_407750_284000",407750,284000,25,16,1,8,17,0.0588235294117647
"Birmingham",2019,"Birmingham_407750_284000",407750,284000,24,24,0,0,24,0
"Birmingham",2022,"Birmingham_407750_284000",407750,284000,24,20,0,4,20,0
"Birmingham",2025,"Birmingham_407750_284000",407750,284000,23,13,0,10,13,0
"Birmingham",2016,"Birmingham_408000_284000",408000,284000,8,5,1,2,6,0.166666666666667
"Birmingham",2019,"Birmingham_408000_284000",408000,284000,7,5,0,2,5,0
"Birmingham",2022,"Birmingham_408000_284000",408000,284000,6,3,0,3,3,0
"Birmingham",2025,"Birmingham_408000_284000",408000,284000,6,2,0,4,2,0
"Birmingham",2016,"Birmingham_408250_284000",408250,284000,19,8,1,10,9,0.111111111111111
"Birmingham",2019,"Birmingham_408250_284000",408250,284000,15,12,1,2,13,0.0769230769230769
"Birmingham",2022,"Birmingham_408250_284000",408250,284000,15,9,2,4,11,0.181818181818182
"Birmingham",2025,"Birmingham_408250_284000",408250,284000,15,3,0,12,3,0
"Birmingham",2016,"Birmingham_408500_284000",408500,284000,22,13,2,7,15,0.133333333333333
"Birmingham",2019,"Birmingham_408500_284000",408500,284000,18,18,0,0,18,0
"Birmingham",2022,"Birmingham_408500_284000",408500,284000,17,17,0,0,17,0
"Birmingham",2025,"Birmingham_408500_284000",408500,284000,17,11,0,6,11,0
"Birmingham",2016,"Birmingham_408750_284000",408750,284000,8,3,1,4,4,0.25
"Birmingham",2019,"Birmingham_408750_284000",408750,284000,6,3,1,2,4,0.25
"Birmingham",2022,"Birmingham_408750_284000",408750,284000,11,6,3,2,9,0.333333333333333
"Birmingham",2025,"Birmingham_408750_284000",408750,284000,7,1,2,4,3,0.666666666666667
"Birmingham",2016,"Birmingham_409000_284000",409000,284000,64,33,2,29,35,0.0571428571428571
"Birmingham",2019,"Birmingham_409000_284000",409000,284000,53,50,1,2,51,0.0196078431372549
"Birmingham",2022,"Birmingham_409000_284000",409000,284000,58,52,0,6,52,0
"Birmingham",2025,"Birmingham_409000_284000",409000,284000,57,32,0,25,32,0
"Birmingham",2016,"Birmingham_409250_284000",409250,284000,2,2,0,0,2,0
"Birmingham",2019,"Birmingham_409250_284000",409250,284000,2,2,0,0,2,0
"Birmingham",2022,"Birmingham_409250_284000",409250,284000,2,2,0,0,2,0
"Birmingham",2025,"Birmingham_409250_284000",409250,284000,2,1,0,1,1,0
"Birmingham",2016,"Birmingham_409500_284000",409500,284000,23,14,0,9,14,0
"Birmingham",2019,"Birmingham_409500_284000",409500,284000,22,21,0,1,21,0
"Birmingham",2022,"Birmingham_409500_284000",409500,284000,22,17,1,4,18,0.0555555555555556
"Birmingham",2025,"Birmingham_409500_284000",409500,284000,21,9,0,12,9,0
"Birmingham",2016,"Birmingham_409750_284000",409750,284000,7,1,1,5,2,0.5
"Birmingham",2019,"Birmingham_409750_284000",409750,284000,6,6,0,0,6,0
"Birmingham",2022,"Birmingham_409750_284000",409750,284000,6,4,1,1,5,0.2
"Birmingham",2025,"Birmingham_409750_284000",409750,284000,5,2,1,2,3,0.333333333333333
"Birmingham",2016,"Birmingham_410000_284000",410000,284000,3,2,0,1,2,0
"Birmingham",2019,"Birmingham_410000_284000",410000,284000,2,2,0,0,2,0
"Birmingham",2022,"Birmingham_410000_284000",410000,284000,2,2,0,0,2,0
"Birmingham",2025,"Birmingham_410000_284000",410000,284000,3,1,0,2,1,0
"Birmingham",2016,"Birmingham_410250_284000",410250,284000,1,1,0,0,1,0
"Birmingham",2019,"Birmingham_410250_284000",410250,284000,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_410250_284000",410250,284000,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_410250_284000",410250,284000,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_411000_284000",411000,284000,3,2,1,0,3,0.333333333333333
"Birmingham",2019,"Birmingham_411000_284000",411000,284000,3,3,0,0,3,0
"Birmingham",2022,"Birmingham_411000_284000",411000,284000,3,2,0,1,2,0
"Birmingham",2025,"Birmingham_411000_284000",411000,284000,3,1,0,2,1,0
"Birmingham",2016,"Birmingham_411250_284000",411250,284000,4,1,1,2,2,0.5
"Birmingham",2019,"Birmingham_411250_284000",411250,284000,4,3,1,0,4,0.25
"Birmingham",2022,"Birmingham_411250_284000",411250,284000,4,3,1,0,4,0.25
"Birmingham",2025,"Birmingham_411250_284000",411250,284000,2,0,0,2,0,NA
"Birmingham",2016,"Birmingham_411500_284000",411500,284000,1,0,0,1,0,NA
"Birmingham",2016,"Birmingham_412250_284000",412250,284000,14,4,0,10,4,0
"Birmingham",2019,"Birmingham_412250_284000",412250,284000,10,8,1,1,9,0.111111111111111
"Birmingham",2022,"Birmingham_412250_284000",412250,284000,11,7,1,3,8,0.125
"Birmingham",2025,"Birmingham_412250_284000",412250,284000,10,3,1,6,4,0.25
"Birmingham",2016,"Birmingham_413000_284000",413000,284000,3,1,0,2,1,0
"Birmingham",2019,"Birmingham_413000_284000",413000,284000,2,2,0,0,2,0
"Birmingham",2022,"Birmingham_413000_284000",413000,284000,2,2,0,0,2,0
"Birmingham",2025,"Birmingham_413000_284000",413000,284000,2,1,0,1,1,0
"Birmingham",2016,"Birmingham_414000_284000",414000,284000,4,1,0,3,1,0
"Birmingham",2019,"Birmingham_414000_284000",414000,284000,3,3,0,0,3,0
"Birmingham",2022,"Birmingham_414000_284000",414000,284000,3,3,0,0,3,0
"Birmingham",2025,"Birmingham_414000_284000",414000,284000,2,2,0,0,2,0
"Birmingham",2016,"Birmingham_414250_284000",414250,284000,20,12,1,7,13,0.0769230769230769
"Birmingham",2019,"Birmingham_414250_284000",414250,284000,14,12,1,1,13,0.0769230769230769
"Birmingham",2022,"Birmingham_414250_284000",414250,284000,16,12,1,3,13,0.0769230769230769
"Birmingham",2025,"Birmingham_414250_284000",414250,284000,14,5,1,8,6,0.166666666666667
"Birmingham",2016,"Birmingham_399750_284250",399750,284250,3,2,0,1,2,0
"Birmingham",2019,"Birmingham_399750_284250",399750,284250,3,3,0,0,3,0
"Birmingham",2022,"Birmingham_399750_284250",399750,284250,3,2,0,1,2,0
"Birmingham",2025,"Birmingham_399750_284250",399750,284250,3,2,0,1,2,0
"Birmingham",2016,"Birmingham_400500_284250",400500,284250,14,9,0,5,9,0
"Birmingham",2019,"Birmingham_400500_284250",400500,284250,14,13,1,0,14,0.0714285714285714
"Birmingham",2022,"Birmingham_400500_284250",400500,284250,14,12,0,2,12,0
"Birmingham",2025,"Birmingham_400500_284250",400500,284250,14,11,0,3,11,0
"Birmingham",2016,"Birmingham_400750_284250",400750,284250,3,1,0,2,1,0
"Birmingham",2019,"Birmingham_400750_284250",400750,284250,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_400750_284250",400750,284250,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_400750_284250",400750,284250,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_402500_284250",402500,284250,1,1,0,0,1,0
"Birmingham",2019,"Birmingham_402500_284250",402500,284250,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_402500_284250",402500,284250,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_402500_284250",402500,284250,1,0,0,1,0,NA
"Birmingham",2016,"Birmingham_402750_284250",402750,284250,8,3,0,5,3,0
"Birmingham",2019,"Birmingham_402750_284250",402750,284250,6,6,0,0,6,0
"Birmingham",2022,"Birmingham_402750_284250",402750,284250,6,6,0,0,6,0
"Birmingham",2025,"Birmingham_402750_284250",402750,284250,7,4,1,2,5,0.2
"Birmingham",2016,"Birmingham_403000_284250",403000,284250,41,13,1,27,14,0.0714285714285714
"Birmingham",2019,"Birmingham_403000_284250",403000,284250,35,31,0,4,31,0
"Birmingham",2022,"Birmingham_403000_284250",403000,284250,36,29,2,5,31,0.0645161290322581
"Birmingham",2025,"Birmingham_403000_284250",403000,284250,35,18,1,16,19,0.0526315789473684
"Birmingham",2016,"Birmingham_403250_284250",403250,284250,20,10,1,9,11,0.0909090909090909
"Birmingham",2019,"Birmingham_403250_284250",403250,284250,14,12,2,0,14,0.142857142857143
"Birmingham",2022,"Birmingham_403250_284250",403250,284250,15,14,1,0,15,0.0666666666666667
"Birmingham",2025,"Birmingham_403250_284250",403250,284250,13,7,1,5,8,0.125
"Birmingham",2016,"Birmingham_403500_284250",403500,284250,3,2,0,1,2,0
"Birmingham",2019,"Birmingham_403500_284250",403500,284250,2,1,0,1,1,0
"Birmingham",2022,"Birmingham_403500_284250",403500,284250,6,5,0,1,5,0
"Birmingham",2025,"Birmingham_403500_284250",403500,284250,3,1,0,2,1,0
"Birmingham",2016,"Birmingham_404500_284250",404500,284250,4,4,0,0,4,0
"Birmingham",2019,"Birmingham_404500_284250",404500,284250,4,4,0,0,4,0
"Birmingham",2025,"Birmingham_404500_284250",404500,284250,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_405000_284250",405000,284250,1,1,0,0,1,0
"Birmingham",2019,"Birmingham_405000_284250",405000,284250,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_405000_284250",405000,284250,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_405000_284250",405000,284250,1,0,0,1,0,NA
"Birmingham",2016,"Birmingham_406250_284250",406250,284250,9,6,0,3,6,0
"Birmingham",2019,"Birmingham_406250_284250",406250,284250,9,7,0,2,7,0
"Birmingham",2022,"Birmingham_406250_284250",406250,284250,9,3,0,6,3,0
"Birmingham",2025,"Birmingham_406250_284250",406250,284250,8,3,0,5,3,0
"Birmingham",2016,"Birmingham_407000_284250",407000,284250,24,12,2,10,14,0.142857142857143
"Birmingham",2019,"Birmingham_407000_284250",407000,284250,23,21,1,1,22,0.0454545454545455
"Birmingham",2022,"Birmingham_407000_284250",407000,284250,23,21,1,1,22,0.0454545454545455
"Birmingham",2025,"Birmingham_407000_284250",407000,284250,21,12,1,8,13,0.0769230769230769
"Birmingham",2016,"Birmingham_407250_284250",407250,284250,17,11,1,5,12,0.0833333333333333
"Birmingham",2019,"Birmingham_407250_284250",407250,284250,16,15,0,1,15,0
"Birmingham",2022,"Birmingham_407250_284250",407250,284250,17,15,0,2,15,0
"Birmingham",2025,"Birmingham_407250_284250",407250,284250,17,13,0,4,13,0
"Birmingham",2016,"Birmingham_407500_284250",407500,284250,3,2,0,1,2,0
"Birmingham",2019,"Birmingham_407500_284250",407500,284250,3,1,0,2,1,0
"Birmingham",2022,"Birmingham_407500_284250",407500,284250,4,3,0,1,3,0
"Birmingham",2025,"Birmingham_407500_284250",407500,284250,3,2,0,1,2,0
"Birmingham",2016,"Birmingham_407750_284250",407750,284250,33,14,0,19,14,0
"Birmingham",2019,"Birmingham_407750_284250",407750,284250,23,16,1,6,17,0.0588235294117647
"Birmingham",2022,"Birmingham_407750_284250",407750,284250,25,20,0,5,20,0
"Birmingham",2025,"Birmingham_407750_284250",407750,284250,25,10,0,15,10,0
"Birmingham",2016,"Birmingham_408000_284250",408000,284250,8,4,0,4,4,0
"Birmingham",2019,"Birmingham_408000_284250",408000,284250,4,4,0,0,4,0
"Birmingham",2022,"Birmingham_408000_284250",408000,284250,4,2,0,2,2,0
"Birmingham",2025,"Birmingham_408000_284250",408000,284250,4,2,0,2,2,0
"Birmingham",2016,"Birmingham_408250_284250",408250,284250,86,47,0,39,47,0
"Birmingham",2019,"Birmingham_408250_284250",408250,284250,76,62,5,9,67,0.0746268656716418
"Birmingham",2022,"Birmingham_408250_284250",408250,284250,78,66,2,10,68,0.0294117647058824
"Birmingham",2025,"Birmingham_408250_284250",408250,284250,69,47,0,22,47,0
"Birmingham",2016,"Birmingham_408500_284250",408500,284250,35,24,1,10,25,0.04
"Birmingham",2019,"Birmingham_408500_284250",408500,284250,34,27,1,6,28,0.0357142857142857
"Birmingham",2022,"Birmingham_408500_284250",408500,284250,38,32,1,5,33,0.0303030303030303
"Birmingham",2025,"Birmingham_408500_284250",408500,284250,35,18,2,15,20,0.1
"Birmingham",2016,"Birmingham_408750_284250",408750,284250,75,35,6,34,41,0.146341463414634
"Birmingham",2019,"Birmingham_408750_284250",408750,284250,66,53,5,8,58,0.0862068965517241
"Birmingham",2022,"Birmingham_408750_284250",408750,284250,88,63,4,21,67,0.0597014925373134
"Birmingham",2025,"Birmingham_408750_284250",408750,284250,71,33,1,37,34,0.0294117647058824
"Birmingham",2016,"Birmingham_409000_284250",409000,284250,26,15,1,10,16,0.0625
"Birmingham",2019,"Birmingham_409000_284250",409000,284250,28,21,3,4,24,0.125
"Birmingham",2022,"Birmingham_409000_284250",409000,284250,31,20,2,9,22,0.0909090909090909
"Birmingham",2025,"Birmingham_409000_284250",409000,284250,30,14,0,16,14,0
"Birmingham",2016,"Birmingham_409250_284250",409250,284250,7,6,1,0,7,0.142857142857143
"Birmingham",2019,"Birmingham_409250_284250",409250,284250,7,7,0,0,7,0
"Birmingham",2022,"Birmingham_409250_284250",409250,284250,8,8,0,0,8,0
"Birmingham",2025,"Birmingham_409250_284250",409250,284250,7,6,0,1,6,0
"Birmingham",2016,"Birmingham_409500_284250",409500,284250,2,1,0,1,1,0
"Birmingham",2019,"Birmingham_409500_284250",409500,284250,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_409500_284250",409500,284250,2,1,0,1,1,0
"Birmingham",2025,"Birmingham_409500_284250",409500,284250,2,1,0,1,1,0
"Birmingham",2016,"Birmingham_410750_284250",410750,284250,5,2,2,1,4,0.5
"Birmingham",2019,"Birmingham_410750_284250",410750,284250,4,4,0,0,4,0
"Birmingham",2022,"Birmingham_410750_284250",410750,284250,4,4,0,0,4,0
"Birmingham",2025,"Birmingham_410750_284250",410750,284250,4,1,0,3,1,0
"Birmingham",2016,"Birmingham_411000_284250",411000,284250,2,1,0,1,1,0
"Birmingham",2019,"Birmingham_411000_284250",411000,284250,2,2,0,0,2,0
"Birmingham",2022,"Birmingham_411000_284250",411000,284250,2,2,0,0,2,0
"Birmingham",2025,"Birmingham_411000_284250",411000,284250,2,1,0,1,1,0
"Birmingham",2016,"Birmingham_411500_284250",411500,284250,2,0,0,2,0,NA
"Birmingham",2016,"Birmingham_411750_284250",411750,284250,5,2,0,3,2,0
"Birmingham",2019,"Birmingham_411750_284250",411750,284250,4,3,0,1,3,0
"Birmingham",2022,"Birmingham_411750_284250",411750,284250,5,4,0,1,4,0
"Birmingham",2025,"Birmingham_411750_284250",411750,284250,3,3,0,0,3,0
"Birmingham",2016,"Birmingham_412000_284250",412000,284250,11,6,0,5,6,0
"Birmingham",2019,"Birmingham_412000_284250",412000,284250,9,9,0,0,9,0
"Birmingham",2022,"Birmingham_412000_284250",412000,284250,11,10,0,1,10,0
"Birmingham",2025,"Birmingham_412000_284250",412000,284250,10,6,0,4,6,0
"Birmingham",2016,"Birmingham_412250_284250",412250,284250,2,1,0,1,1,0
"Birmingham",2019,"Birmingham_412250_284250",412250,284250,2,1,0,1,1,0
"Birmingham",2022,"Birmingham_412250_284250",412250,284250,2,2,0,0,2,0
"Birmingham",2025,"Birmingham_412250_284250",412250,284250,2,2,0,0,2,0
"Birmingham",2016,"Birmingham_413500_284250",413500,284250,3,2,1,0,3,0.333333333333333
"Birmingham",2019,"Birmingham_413500_284250",413500,284250,3,3,0,0,3,0
"Birmingham",2022,"Birmingham_413500_284250",413500,284250,3,3,0,0,3,0
"Birmingham",2025,"Birmingham_413500_284250",413500,284250,3,2,0,1,2,0
"Birmingham",2016,"Birmingham_413750_284250",413750,284250,2,0,0,2,0,NA
"Birmingham",2019,"Birmingham_413750_284250",413750,284250,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_413750_284250",413750,284250,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_413750_284250",413750,284250,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_415000_284250",415000,284250,7,6,0,1,6,0
"Birmingham",2019,"Birmingham_415000_284250",415000,284250,7,6,0,1,6,0
"Birmingham",2022,"Birmingham_415000_284250",415000,284250,7,5,1,1,6,0.166666666666667
"Birmingham",2025,"Birmingham_415000_284250",415000,284250,7,5,0,2,5,0
"Birmingham",2016,"Birmingham_415250_284250",415250,284250,2,0,1,1,1,1
"Birmingham",2019,"Birmingham_415250_284250",415250,284250,1,1,0,0,1,0
"Birmingham",2022,"Birmingham_415250_284250",415250,284250,1,1,0,0,1,0
"Birmingham",2025,"Birmingham_415250_284250",415250,284250,1,1,0,0,1,0
"Birmingham",2016,"Birmingham_415750_284250",415750,284250,4,3,0,1,3,0
"Birmingham",2019,"Birmingham_415750_284250",415750,284250,4,3,0,1,3,0
"Birmingham",2022,"Birmingham_415750_284250",415750,284250,4,3,0,1,3,0
"Birmingham",2025,"Birmingham_415750_284250",415750,284250,4,1,0,3,1,0
"Birmingham",2016,"Birmingham_399750_284500",399750,284500,2,1,0,1,1,0
"Birmingham",2019,"Birmingham_399750_284500",399750,284500,1,1,0,0,1,0
